deduction_id,retailer_id,deduction_date,deduction_type,amount,code_as_remitted,translated_code,standardized_category,order_id,shipment_id,remittance_id,remittance_description,dispute_deadline,is_vague,is_post_audit,is_double_dip,dispute_outcome,recovered_amount,dispute_filed_date,dispute_closed_date,days_outstanding,in_trailing_window,is_ghost_promo
DED-0000069,costco,2026-04-15,late_delivery,491.53,LATE,Late or refused delivery,late_delivery,COST-2026-000070,COST-2026-000070-S1,REM-COST-00038,Late delivery — 1 days past window,,0,0,0,,,,,,1,0
DED-0002564,walmart,2026-04-15,label_fine,289.18,,Unmapped,label_fine,WALM-2026-001344,WALM-2026-001344-S1,REM-WALM-00068,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0002563,walmart,2026-04-15,short_ship,177.14,13,Substitution Overcharge,short_ship,WALM-2026-001344,WALM-2026-001344-S1,REM-WALM-00068,Short ship: receiving hand-count 2 units short,2027-04-15,0,0,0,pending,0.0,2026-05-02,,17,1,0
DED-0000068,costco,2026-04-15,label_fine,168.95,LBL,Labeling noncompliance,label_fine,COST-2026-000070,COST-2026-000070-S1,REM-COST-00038,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0000737,prairie_provisions,2026-04-15,label_fine,112.95,LBL,Label fine,label_fine,PRAI-2026-000242,PRAI-2026-000242-S1,REM-PRAI-00039,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001239,unfi,2026-04-15,label_fine,94.19,LBL,Labeling fine,label_fine,UNFI-2026-000836,UNFI-2026-000836-S1,REM-UNFI-00070,Label noncompliance — generic label not retailer-spec,2026-06-14,0,0,0,lost_other,0.0,2026-05-02,2026-06-13,59,1,0
DED-0002615,walmart,2026-04-14,spoilage,963.33,29,Concealed damage / spoilage at receipt,spoilage,WALM-2026-001390,WALM-2026-001390-S1,REM-WALM-00068,Spoilage — quality complaint at receiving,2027-04-14,0,0,0,,,,,,1,0
DED-0000071,costco,2026-04-14,label_fine,527.41,LBL,Labeling noncompliance,label_fine,COST-2026-000072,COST-2026-000072-S1,REM-COST-00038,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0000613,kehe,2026-04-14,promo_billback,329.48,MCB,Manufacturer Chargeback (promo),promo_billback,KEHE-2026-000724,KEHE-2026-000724-S1,REM-KEHE-00068,Promo billback (MCB / scan-down),2026-10-11,0,0,0,,,,,,1,1
DED-0002614,walmart,2026-04-14,short_ship,326.83,13,Substitution Overcharge,short_ship,WALM-2026-001390,WALM-2026-001390-S1,REM-WALM-00068,Short ship: 4 units missing,2027-04-14,0,0,0,,,,,,1,0
DED-0001250,unfi,2026-04-14,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2026-000866,UNFI-2026-000866-S1,REM-UNFI-00070,Late delivery — 5 days past window,2026-06-13,0,0,0,,,,,,1,0
DED-0003008,whole_foods,2026-04-14,pallet_fine,102.3,PALT,Pallet fine,pallet_fine,WHOL-2026-000861,WHOL-2026-000861-S1,REM-WHOL-00065,Pallet noncompliance,,0,0,0,lost_other,0.0,2026-05-02,2026-07-27,104,1,0
DED-0000609,kehe,2026-04-14,late_delivery,75.3,LATE,Late delivery,late_delivery,KEHE-2026-000714,KEHE-2026-000714-S1,REM-KEHE-00068,Late delivery — 2 days past window,2026-10-11,0,0,0,,,,,,1,0
DED-0002553,walmart,2026-04-13,short_ship,426.65,13,Substitution Overcharge,short_ship,WALM-2026-001330,WALM-2026-001330-S1,REM-WALM-00068,Short ship: receiving hand-count 3 units short,2027-04-13,0,0,0,pending,0.0,2026-05-02,,19,1,0
DED-0002634,walmart,2026-04-13,label_fine,245.9,,Unmapped,label_fine,WALM-2026-001407,WALM-2026-001407-S1,REM-WALM-00068,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0002606,walmart,2026-04-13,late_delivery,217.59,99,OTIF,late_delivery,WALM-2026-001384,WALM-2026-001384-S1,REM-WALM-00068,Late delivery — 1 days past window,,0,0,0,lost_evidence,0.0,2026-05-02,2026-07-21,99,1,0
DED-0002633,walmart,2026-04-13,short_ship,214.12,13,Substitution Overcharge,short_ship,WALM-2026-001407,WALM-2026-001407-S1,REM-WALM-00068,Short ship: receiving hand-count 2 units short,2027-04-13,0,0,0,pending,0.0,2026-05-02,,19,1,0
DED-0002605,walmart,2026-04-13,pallet_fine,207.65,,Unmapped,pallet_fine,WALM-2026-001384,WALM-2026-001384-S1,REM-WALM-00068,Pallet noncompliance,,0,0,0,pending,0.0,2026-04-20,,19,1,0
DED-0002635,walmart,2026-04-13,late_delivery,151.98,99,OTIF,late_delivery,WALM-2026-001407,WALM-2026-001407-S1,REM-WALM-00068,Late delivery — 2 days past window,,0,0,0,pending,0.0,2026-05-02,,19,1,0
DED-0000729,prairie_provisions,2026-04-13,late_delivery,34.16,LATE,Late delivery,late_delivery,PRAI-2026-000226,PRAI-2026-000226-S1,REM-PRAI-00039,Late delivery — 1 days past window,,0,0,0,pending,0.0,2026-05-02,,19,1,0
DED-0000162,green_basket_market,2026-04-12,vague,1304.14,MISC,Miscellaneous,vague,,,REM-GREE-00044,Allowance reconciliation,,1,0,0,,,,,,1,0
DED-0000161,green_basket_market,2026-04-12,promo_billback,550.12,FFL,Free Fill new-item billback,promo_billback,GREE-2026-000276,GREE-2026-000276-S1,REM-GREE-00044,Promo billback (MCB / scan-down),,0,0,0,pending,0.0,2026-05-02,,20,1,0
DED-0001248,unfi,2026-04-12,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2026-000853,UNFI-2026-000853-S1,REM-UNFI-00069,Late delivery — 7 days past window,2026-06-11,0,0,0,,,,,,1,0
DED-0002599,walmart,2026-04-11,short_ship,615.96,13,Substitution Overcharge,short_ship,WALM-2026-001379,WALM-2026-001379-S1,REM-WALM-00067,Short ship: receiving hand-count 5 units short,2027-04-11,0,0,0,lost_evidence,0.0,2026-05-02,2026-07-16,96,1,0
DED-0002577,walmart,2026-04-11,late_delivery,549.81,99,OTIF,late_delivery,WALM-2026-001358,WALM-2026-001358-S1,REM-WALM-00067,Late delivery — 5 days past window,,0,0,0,pending,0.0,2026-05-02,,21,1,0
DED-0000156,green_basket_market,2026-04-11,promo_billback,443.01,FFL,Free Fill new-item billback,promo_billback,GREE-2026-000258,GREE-2026-000258-S1,REM-GREE-00044,Promo billback (MCB / scan-down),,0,0,0,,,,,,1,0
DED-0001243,unfi,2026-04-11,vague,375.3,MSC,Miscellaneous deduction,vague,UNFI-2026-000846,UNFI-2026-000846-S1,REM-UNFI-00069,Marketing chargeback,,1,0,0,pending,0.0,2026-05-02,,21,1,0
DED-0002969,whole_foods,2026-04-11,label_fine,219.16,LBL,Labeling fine,label_fine,WHOL-2026-000751,WHOL-2026-000751-S1,REM-WHOL-00064,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0002649,walmart,2026-04-11,short_ship,216.24,13,Substitution Overcharge,short_ship,WALM-2026-001429,WALM-2026-001429-S1,REM-WALM-00067,Short ship: receiving hand-count 2 units short,2027-04-11,0,0,0,pending,0.0,2026-04-21,,21,1,0
DED-0002600,walmart,2026-04-11,pallet_fine,207.99,,Unmapped,pallet_fine,WALM-2026-001379,WALM-2026-001379-S1,REM-WALM-00067,Pallet noncompliance,,0,0,0,,,,,,1,0
DED-0000155,green_basket_market,2026-04-11,short_ship,150.53,SHRT,Shortage,short_ship,GREE-2026-000256,GREE-2026-000256-S1,REM-GREE-00044,Short ship: 2 units missing,,0,0,0,,,,,,1,0
DED-0002970,whole_foods,2026-04-11,late_delivery,43.75,LATE,Late delivery,late_delivery,WHOL-2026-000751,WHOL-2026-000751-S1,REM-WHOL-00064,Late delivery — 1 days past window,,0,0,0,,,,,,1,0
DED-0003071,kehe,2026-04-10,promo_billback,7640.59,EP,Event Promotion fee,promo_billback,,,REM-KEHE-00067,Post-audit allowance reconciliation — period 2023-11-23 to 2024-11-07,2026-10-07,0,1,0,lost_evidence,0.0,2026-05-02,2026-06-20,71,1,1
DED-0003023,unfi,2026-04-10,slotting,4427.41,SLOT,Slotting / catalog placement,slotting,,,REM-UNFI-00069,Planogram reset — placement billback,,0,0,0,,,,,,1,0
DED-0002587,walmart,2026-04-10,short_ship,226.02,13,Substitution Overcharge,short_ship,WALM-2026-001368,WALM-2026-001368-S1,REM-WALM-00067,Short ship: receiving hand-count 2 units short,2027-04-10,0,0,0,won_full,226.02,2026-05-02,2026-07-05,86,1,0
DED-0000731,prairie_provisions,2026-04-10,pallet_fine,213.03,PALT,Pallet fine,pallet_fine,PRAI-2026-000228,PRAI-2026-000228-S1,REM-PRAI-00038,Pallet noncompliance,,0,0,0,,,,,,1,0
DED-0001251,unfi,2026-04-09,late_delivery,500.0,LAT,Late delivery,late_delivery,UNFI-2026-000869,UNFI-2026-000869-S1,REM-UNFI-00069,Late delivery — 2 days past window,2026-06-08,0,0,0,,,,,,1,0
DED-0002572,walmart,2026-04-09,short_ship,471.41,13,Substitution Overcharge,short_ship,WALM-2026-001353,WALM-2026-001353-S1,REM-WALM-00067,Short ship: receiving hand-count 4 units short,2027-04-09,0,0,0,pending,0.0,2026-05-02,,23,1,0
DED-0002581,walmart,2026-04-09,promo_billback,304.55,11,Price Difference Between PO & Invoice,promo_billback,WALM-2026-001362,WALM-2026-001362-S1,REM-WALM-00067,Promo billback (MCB / scan-down),2028-04-08,0,0,0,,,,,,1,0
DED-0000668,mountain_pantry_co,2026-04-09,short_ship,215.96,SHRT,Shortage,short_ship,MOUN-2026-000158,MOUN-2026-000158-S1,REM-MOUN-00032,Short ship: 2 units missing,,0,0,0,,,,,,1,0
DED-0002580,walmart,2026-04-09,short_ship,125.08,13,Substitution Overcharge,short_ship,WALM-2026-001362,WALM-2026-001362-S1,REM-WALM-00067,Short ship: receiving hand-count 3 units short,2027-04-09,0,0,0,lost_evidence,0.0,2026-05-02,2026-07-12,94,1,0
DED-0002571,walmart,2026-04-08,short_ship,456.18,13,Substitution Overcharge,short_ship,WALM-2026-001352,WALM-2026-001352-S1,REM-WALM-00067,Short ship: receiving hand-count 3 units short,2027-04-08,0,0,0,lost_evidence,0.0,2026-04-28,2026-07-20,103,1,0
DED-0002622,walmart,2026-04-08,label_fine,299.35,,Unmapped,label_fine,WALM-2026-001399,WALM-2026-001399-S1,REM-WALM-00067,Label noncompliance — generic label not retailer-spec,,0,0,0,abandoned,0.0,2026-05-02,2026-06-14,67,1,0
DED-0002554,walmart,2026-04-08,short_ship,247.98,13,Substitution Overcharge,short_ship,WALM-2026-001332,WALM-2026-001332-S1,REM-WALM-00067,Short ship: receiving hand-count 2 units short,2027-04-08,0,0,0,,,,,,1,0
DED-0002981,whole_foods,2026-04-08,damaged,244.5,DMG,Damaged product,damaged,WHOL-2026-000777,WHOL-2026-000777-S1,REM-WHOL-00064,Damage at receiving — BOL signed damaged,,0,0,0,,,,,,1,0
DED-0000154,green_basket_market,2026-04-08,short_ship,176.41,SHRT,Shortage,short_ship,GREE-2026-000252,GREE-2026-000252-S1,REM-GREE-00044,Short ship: 2 units missing,,0,0,0,lost_other,0.0,2026-05-02,2026-07-31,114,1,0
DED-0002601,walmart,2026-04-08,short_ship,111.57,13,Substitution Overcharge,short_ship,WALM-2026-001380,WALM-2026-001380-S1,REM-WALM-00067,Short ship: 2 units missing,2027-04-08,0,0,0,pending,0.0,2026-05-02,,24,1,0
DED-0002992,whole_foods,2026-04-08,late_delivery,96.03,LATE,Late delivery,late_delivery,WHOL-2026-000807,WHOL-2026-000807-S1,REM-WHOL-00064,Late delivery — 1 days past window,,0,0,0,,,,,,1,0
DED-0002576,walmart,2026-04-08,short_ship,75.0,13,Substitution Overcharge,short_ship,WALM-2026-001357,WALM-2026-001357-S1,REM-WALM-00067,Short ship: 1 units missing,2027-04-08,0,0,0,lost_other,0.0,2026-05-02,2026-07-17,100,1,0
DED-0003058,walmart,2026-04-07,promo_billback,11720.17,51,Promotional Allowance,promo_billback,,,REM-WALM-00067,Post-audit pricing recovery — period 2023-11-27 to 2024-10-08,2028-04-06,0,1,0,,,,,,1,0
DED-0000669,mountain_pantry_co,2026-04-07,vague,2861.42,MISC,Miscellaneous,vague,MOUN-2026-000162,MOUN-2026-000162-S1,REM-MOUN-00032,Marketing chargeback,,1,0,0,,,,,,1,0
DED-0000798,southside_grocers,2026-04-07,vague,1892.95,MISC,Miscellaneous,vague,SOUT-2026-000250,SOUT-2026-000250-S1,REM-SOUT-00037,Slotting reconciliation,,1,0,0,lost_other,0.0,2026-05-02,2026-07-18,102,1,0
DED-0000622,kehe,2026-04-07,promo_billback,719.92,MCB,Manufacturer Chargeback (promo),promo_billback,KEHE-2026-000739,KEHE-2026-000739-S1,REM-KEHE-00067,Promo billback (MCB / scan-down),2026-10-04,0,0,0,,,,,,1,1
DED-0000624,kehe,2026-04-07,promo_billback,594.06,MCB,Manufacturer Chargeback (promo),promo_billback,KEHE-2026-000741,KEHE-2026-000741-S1,REM-KEHE-00067,Promo billback (MCB / scan-down),2026-10-04,0,0,0,pending,0.0,2026-05-02,,25,1,1
DED-0001252,unfi,2026-04-07,vague,523.19,MSC,Miscellaneous deduction,vague,UNFI-2026-000872,UNFI-2026-000872-S1,REM-UNFI-00069,Code 90: Other,,1,0,0,,,,,,1,0
DED-0002568,walmart,2026-04-07,short_ship,377.11,13,Substitution Overcharge,short_ship,WALM-2026-001348,WALM-2026-001348-S1,REM-WALM-00067,Short ship: receiving hand-count 3 units short,2027-04-07,0,0,0,,,,,,1,0
DED-0002972,whole_foods,2026-04-07,spoilage,280.38,SPL,Spoilage / quality at receipt,spoilage,WHOL-2026-000756,WHOL-2026-000756-S1,REM-WHOL-00064,Spoilage — quality complaint at receiving,,0,0,0,,,,,,1,0
DED-0002631,walmart,2026-04-07,short_ship,271.23,13,Substitution Overcharge,short_ship,WALM-2026-001406,WALM-2026-001406-S1,REM-WALM-00067,Short ship: receiving hand-count 3 units short,2027-04-07,0,0,0,lost_other,0.0,2026-05-02,2026-07-19,103,1,0
DED-0002639,walmart,2026-04-07,late_delivery,202.1,99,OTIF,late_delivery,WALM-2026-001409,WALM-2026-001409-S1,REM-WALM-00067,Late delivery — 1 days past window,,0,0,0,won_full,202.1,2026-05-02,2026-05-29,52,1,0
DED-0000623,kehe,2026-04-07,label_fine,192.77,LBL,Labeling noncompliance,label_fine,KEHE-2026-000741,KEHE-2026-000741-S1,REM-KEHE-00067,Label noncompliance — generic label not retailer-spec,2026-10-04,0,0,0,pending,0.0,2026-04-28,,25,1,0
DED-0002632,walmart,2026-04-07,late_delivery,184.19,99,OTIF,late_delivery,WALM-2026-001406,WALM-2026-001406-S1,REM-WALM-00067,Late delivery — 1 days past window,,0,0,0,,,,,,1,0
DED-0002638,walmart,2026-04-07,short_ship,159.5,13,Substitution Overcharge,short_ship,WALM-2026-001409,WALM-2026-001409-S1,REM-WALM-00067,Short ship: qty units missing,2027-04-07,0,0,0,,,,,,1,0
DED-0000621,kehe,2026-04-07,late_delivery,121.89,LATE,Late delivery,late_delivery,KEHE-2026-000739,KEHE-2026-000739-S1,REM-KEHE-00067,Late delivery — 1 days past window,2026-10-04,0,0,0,,,,,,1,0
DED-0003028,kehe,2026-04-06,slotting,2021.58,SLOT,Slotting / Connect BI placement,slotting,,,REM-KEHE-00067,Shelf placement / new-item program,,0,0,0,,,,,,1,0
DED-0000612,kehe,2026-04-06,promo_billback,1159.54,MCB,Manufacturer Chargeback (promo),promo_billback,KEHE-2026-000722,KEHE-2026-000722-S1,REM-KEHE-00067,Promo billback (MCB / scan-down),2026-10-03,0,0,0,pending,0.0,2026-04-28,,26,1,1
DED-0000214,harbor_fresh,2026-04-06,spoilage,260.63,SPL,Spoilage / quality complaint,spoilage,HARB-2026-000160,HARB-2026-000160-S1,REM-HARB-00035,Spoilage — temperature abuse in transit,,0,0,0,lost_other,0.0,2026-04-27,2026-05-31,55,1,0
DED-0000213,harbor_fresh,2026-04-06,short_ship,260.39,SHRT,Shortage,short_ship,HARB-2026-000160,HARB-2026-000160-S1,REM-HARB-00035,Short ship: 2 units missing,,0,0,0,pending,0.0,2026-05-02,,26,1,0
DED-0002589,walmart,2026-04-06,label_fine,258.53,,Unmapped,label_fine,WALM-2026-001370,WALM-2026-001370-S1,REM-WALM-00067,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0002588,walmart,2026-04-06,short_ship,225.15,13,Substitution Overcharge,short_ship,WALM-2026-001370,WALM-2026-001370-S1,REM-WALM-00067,Short ship: receiving hand-count 2 units short,2027-04-06,0,0,0,,,,,,1,0
DED-0002590,walmart,2026-04-06,pallet_fine,203.97,,Unmapped,pallet_fine,WALM-2026-001370,WALM-2026-001370-S1,REM-WALM-00067,Pallet noncompliance,,0,0,0,pending,0.0,2026-05-02,,26,1,0
DED-0000611,kehe,2026-04-06,late_delivery,150.6,LATE,Late delivery,late_delivery,KEHE-2026-000722,KEHE-2026-000722-S1,REM-KEHE-00067,Late delivery — 4 days past window,2026-10-03,0,0,0,,,,,,1,0
DED-0000070,costco,2026-04-06,pallet_fine,115.45,PALT,Pallet noncompliance,pallet_fine,COST-2026-000071,COST-2026-000071-S1,REM-COST-00037,Pallet noncompliance,,0,0,0,lost_evidence,0.0,2026-05-02,2026-06-03,58,1,0
DED-0003049,walmart,2026-04-05,label_fine,10247.83,,Unmapped,label_fine,,,REM-WALM-00066,Post-audit compliance findings — period 2024-10-20 to 2025-05-06,,0,1,0,pending,0.0,2026-04-14,,27,1,0
DED-0000608,kehe,2026-04-05,vague,417.52,BI,Connect BI fee (2% of sales),vague,,,REM-KEHE-00066,Audit adjustment,2026-10-02,1,0,0,,,,,,1,0
DED-0000602,kehe,2026-04-05,promo_billback,340.22,MCB,Manufacturer Chargeback (promo),promo_billback,KEHE-2026-000697,KEHE-2026-000697-S1,REM-KEHE-00066,Promo billback (MCB / scan-down),2026-10-02,0,0,0,pending,0.0,2026-05-02,,27,1,1
DED-0001247,unfi,2026-04-04,promo_billback,420.01,MCB,Manufacturer chargeback (promo),promo_billback,UNFI-2026-000851,UNFI-2026-000851-S1,REM-UNFI-00068,Promo billback (MCB / scan-down),2026-06-03,0,0,0,,,,,,1,0
DED-0002570,walmart,2026-04-04,late_delivery,336.89,99,OTIF,late_delivery,WALM-2026-001351,WALM-2026-001351-S1,REM-WALM-00066,Late delivery — 5 days past window,,0,0,0,,,,,,1,0
DED-0002624,walmart,2026-04-04,short_ship,332.64,13,Substitution Overcharge,short_ship,WALM-2026-001401,WALM-2026-001401-S1,REM-WALM-00066,Short ship: receiving hand-count 3 units short,2027-04-04,0,0,0,,,,,,1,0
DED-0002977,whole_foods,2026-04-04,promo_billback,317.78,PROMO,Promo billback,promo_billback,WHOL-2026-000770,WHOL-2026-000770-S1,REM-WHOL-00063,Promo billback (MCB / scan-down),,0,0,0,pending,0.0,2026-04-30,,28,1,0
DED-0001246,unfi,2026-04-04,short_ship,139.14,SHT,Shortage,short_ship,UNFI-2026-000851,UNFI-2026-000851-S1,REM-UNFI-00068,Short ship: 2 units missing,2026-06-03,0,0,0,,,,,,1,0
DED-0002968,whole_foods,2026-04-04,short_ship,99.25,SHRT,Shortage,short_ship,WHOL-2026-000749,WHOL-2026-000749-S1,REM-WHOL-00063,Short ship: 1 units missing,,0,0,0,,,,,,1,0
DED-0002976,whole_foods,2026-04-04,late_delivery,80.85,LATE,Late delivery,late_delivery,WHOL-2026-000770,WHOL-2026-000770-S1,REM-WHOL-00063,Late delivery — 1 days past window,,0,0,0,,,,,,1,0
DED-0000615,kehe,2026-04-04,late_delivery,76.65,LATE,Late delivery,late_delivery,KEHE-2026-000730,KEHE-2026-000730-S1,REM-KEHE-00066,Late delivery — 4 days past window,2026-10-01,0,0,0,pending,0.0,2026-05-02,,28,1,0
DED-0000212,harbor_fresh,2026-04-04,short_ship,75.0,SHRT,Shortage,short_ship,HARB-2026-000158,HARB-2026-000158-S1,REM-HARB-00034,Short ship: 1 units missing,,0,0,0,,,,,,1,0
DED-0000607,kehe,2026-04-04,late_delivery,43.94,LATE,Late delivery,late_delivery,KEHE-2026-000711,KEHE-2026-000711-S1,REM-KEHE-00066,Late delivery — 1 days past window,2026-10-01,0,0,0,lost_evidence,0.0,2026-05-02,2026-06-30,87,1,0
DED-0002994,whole_foods,2026-04-04,late_delivery,39.54,LATE,Late delivery,late_delivery,WHOL-2026-000814,WHOL-2026-000814-S1,REM-WHOL-00063,Late delivery — 5 days past window,,0,0,0,,,,,,1,0
DED-0002586,walmart,2026-04-03,promo_billback,1679.71,11,Price Difference Between PO & Invoice,promo_billback,WALM-2026-001366,WALM-2026-001366-S1,REM-WALM-00066,Promo billback (MCB / scan-down),2028-04-02,0,0,0,,,,,,1,0
DED-0003073,kehe,2026-04-03,promo_billback,1259.51,EP,Event Promotion fee,promo_billback,,,REM-KEHE-00066,Post-audit allowance reconciliation — period 2023-11-23 to 2024-11-07,2026-09-30,0,1,0,lost_evidence,0.0,2026-05-02,2026-06-13,71,1,1
DED-0002597,walmart,2026-04-03,short_ship,485.74,13,Substitution Overcharge,short_ship,WALM-2026-001377,WALM-2026-001377-S1,REM-WALM-00066,Short ship: receiving hand-count 3 units short,2027-04-03,0,0,0,pending,0.0,2026-05-02,,29,1,0
DED-0002567,walmart,2026-04-03,vague,424.71,30,Duplicate Billing,vague,WALM-2026-001346,WALM-2026-001346-S1,REM-WALM-00066,Code 91: Other,,1,0,0,pending,0.0,2026-05-02,,29,1,0
DED-0002602,walmart,2026-04-03,short_ship,335.83,13,Substitution Overcharge,short_ship,WALM-2026-001382,WALM-2026-001382-S1,REM-WALM-00066,Short ship: receiving hand-count 3 units short,2027-04-03,0,0,0,pending,0.0,2026-05-01,,29,1,0
DED-0002585,walmart,2026-04-03,label_fine,332.93,,Unmapped,label_fine,WALM-2026-001366,WALM-2026-001366-S1,REM-WALM-00066,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2026-05-02,2026-07-08,96,1,0
DED-0002610,walmart,2026-04-03,short_ship,271.0,13,Substitution Overcharge,short_ship,WALM-2026-001386,WALM-2026-001386-S1,REM-WALM-00066,Short ship: receiving hand-count 3 units short,2027-04-03,0,0,0,,,,,,1,0
DED-0002584,walmart,2026-04-03,short_ship,211.9,13,Substitution Overcharge,short_ship,WALM-2026-001366,WALM-2026-001366-S1,REM-WALM-00066,Short ship: receiving hand-count 2 units short,2027-04-03,0,0,0,pending,0.0,2026-05-02,,29,1,0
DED-0002603,walmart,2026-04-03,pallet_fine,207.81,,Unmapped,pallet_fine,WALM-2026-001382,WALM-2026-001382-S1,REM-WALM-00066,Pallet noncompliance,,0,0,0,pending,0.0,2026-05-02,,29,1,0
DED-0000620,kehe,2026-04-03,short_ship,106.04,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2026-000738,KEHE-2026-000738-S1,REM-KEHE-00066,Short ship: 1 units missing,2026-04-05,0,0,0,lost_deadline,0.0,2026-05-02,2026-07-01,89,1,0
DED-0002566,walmart,2026-04-03,short_ship,102.4,13,Substitution Overcharge,short_ship,WALM-2026-001346,WALM-2026-001346-S1,REM-WALM-00066,Short ship: qty units missing,2027-04-03,0,0,0,pending,0.0,2026-04-19,,29,1,0
DED-0000606,kehe,2026-04-03,short_ship,81.96,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2026-000709,KEHE-2026-000709-S1,REM-KEHE-00066,Short ship: 2 units missing,2026-04-05,0,0,0,,,,,,1,0
DED-0000728,prairie_provisions,2026-04-02,vague,3848.54,MISC,Miscellaneous,vague,PRAI-2026-000221,PRAI-2026-000221-S1,REM-PRAI-00037,Marketing chargeback,,1,0,0,,,,,,1,0
DED-0000604,kehe,2026-04-02,late_delivery,120.82,LATE,Late delivery,late_delivery,KEHE-2026-000699,KEHE-2026-000699-S1,REM-KEHE-00066,Late delivery — 5 days past window,2026-09-29,0,0,0,,,,,,1,0
DED-0000217,harbor_fresh,2026-04-02,label_fine,110.39,LBL,Label fine,label_fine,HARB-2026-000177,HARB-2026-000177-S1,REM-HARB-00034,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2026-05-02,2026-06-24,83,1,0
DED-0003059,walmart,2026-04-01,promo_billback,5828.5,51,Promotional Allowance,promo_billback,,,REM-WALM-00066,Post-audit pricing recovery — period 2023-11-27 to 2024-10-08,2028-03-31,0,1,0,,,,,,1,0
